# Метеостанция Пермь, Россия, WMO_ID=28224, выборка с 01.01.2018 по 30.07.2018, все дни
# Кодировка: ANSI
# Информация предоставлена сайтом "Расписание Погоды", rp5.ru
# Пожалуйста, при использовании данных, любезно указывайте названный сайт.
# Обозначения метеопараметров см. по адресу http://rp5.ru/archive.php?wmo_id=28224&lang=ru
#
"Местное время в Перми";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"23.07.2018 11:00";"21.7";"751.9";"766.9";"-0.6";"41";"Ветер, дующий с северо-северо-запада";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"20.0";"8.0";"";"";"";"";"";"";
"23.07.2018 08:00";"18.4";"752.5";"767.6";"0.7";"61";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"9.6";"";"";"";"";"";"";"20.0";"10.6";"Осадков нет";"12";"Cухая (без трещин, заметного количества пыли или сыпучего песка)";"9.0";"";"";
"23.07.2018 05:00";"9.7";"751.8";"767.4";"0.5";"86";"Ветер, дующий с юго-юго-востока";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"20.0";"7.5";"";"";"";"";"";"";
"23.07.2018 02:00";"10.9";"751.3";"766.8";"0.7";"85";"Ветер, дующий с юга";"1";"";"";"20–30%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"20.0";"8.5";"";"";"";"";"";"";
"22.07.2018 23:00";"12.9";"750.6";"766.0";"0.2";"81";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"20.0";"9.6";"";"";"";"";"";"";
"22.07.2018 20:00";"21.4";"750.4";"765.4";"-0.3";"35";"Ветер, дующий с востоко-северо-востока";"2";"";"";"Облаков нет.";" ";"";"";"";"22.8";"";"";"";"";"";"20.0";"5.2";"Осадков нет";"12";"";"";"";"";
"22.07.2018 17:00";"22.7";"750.7";"765.6";"-0.6";"33";"Ветер, дующий с востоко-северо-востока";"3";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"20.0";"5.4";"";"";"";"";"";"";
"22.07.2018 14:00";"21.4";"751.3";"766.3";"-0.8";"35";"Ветер, дующий с востока";"4";"";"10";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"20.0";"5.2";"";"";"";"";"";"";
"22.07.2018 11:00";"19.3";"752.1";"767.2";"0.1";"41";"Ветер, дующий с востоко-юго-востока";"4";"";"10";"20–30%.";" ";"";"";"";"";"Кучевые плоские или кучевые разорванные, или те и другие вместе, не относящиеся к облакам плохой погоды.";"20–30%.";"1000-1500";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"5.5";"";"";"";"";"";"";
"22.07.2018 08:00";"15.8";"752.0";"767.3";"0.6";"63";"Ветер, дующий с востока";"2";"";"";"Облаков нет.";" ";"";"";"10.1";"";"";"";"";"";"";"20.0";"8.7";"Осадков нет";"12";"Cухая (без трещин, заметного количества пыли или сыпучего песка)";"9.0";"";"";
"22.07.2018 05:00";"10.5";"751.4";"767.0";"0.6";"81";"Ветер, дующий с северо-северо-запада";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"20.0";"7.4";"";"";"";"";"";"";
"22.07.2018 02:00";"13.7";"750.8";"766.2";"0.7";"66";"Ветер, дующий с востока";"3";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"20.0";"7.5";"";"";"";"";"";"";
"21.07.2018 23:00";"15.9";"750.1";"765.4";"0.6";"61";"Ветер, дующий с востока";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"20.0";"8.3";"";"";"";"";"";"";
"21.07.2018 20:00";"21.3";"749.5";"764.4";"0.0";"42";"Ветер, дующий с востоко-северо-востока";"3";"";"10";"10%  или менее, но не 0";" ";"";"";"";"23.4";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"10%  или менее, но не 0";"2000-2500";"Клочья (часто чечевицеобразные) высококучевых просвечивающих, непрерывно изменяющихся; расположены на одном или более уровнях.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"7.7";"Осадков нет";"12";"";"";"";"";
"21.07.2018 17:00";"23.1";"749.5";"764.3";"-0.2";"36";"Ветер, дующий с востоко-северо-востока";"5";"";"10";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"20.0";"7.0";"";"";"";"";"";"";
"21.07.2018 14:00";"22.8";"749.7";"764.5";"-0.5";"39";"Ветер, дующий с востоко-северо-востока";"4";"";"11";"10%  или менее, но не 0";" ";"";"";"";"";"Кучевые плоские или кучевые разорванные, или те и другие вместе, не относящиеся к облакам плохой погоды.";"10%  или менее, но не 0";"1000-1500";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"8.1";"";"";"";"";"";"";
"21.07.2018 11:00";"20.6";"750.2";"765.2";"0.1";"46";"Ветер, дующий с востока";"5";"10";"12";"20–30%.";" ";"";"";"";"";"Кучевые плоские или кучевые разорванные, или те и другие вместе, не относящиеся к облакам плохой погоды.";"20–30%.";"1000-1500";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"8.4";"";"";"";"";"";"";
"21.07.2018 08:00";"17.5";"750.1";"765.3";"0.7";"62";"Ветер, дующий с востоко-северо-востока";"4";"";"";"";" ";"";"";"14.4";"";"";"";"";"";"";"";"10.0";"Осадков нет";"12";"";"";"";"";
